Date,Open,High,Low,Close,Adj Close,Volume
2016-03-03,101.129997,101.750000,100.849998,101.720001,92.278877,2703100
2016-03-04,101.889999,102.599998,101.400002,102.070000,92.596390,2442100
2016-03-07,101.650002,102.559998,101.559998,102.279999,92.786896,2963900
2016-03-08,101.730003,101.800003,100.910004,101.010002,91.634766,3436900
2016-03-09,101.500000,101.699997,100.980003,101.500000,92.079292,2131700
2016-03-10,101.800003,102.300003,100.400002,101.470001,92.052086,3702000
2016-03-11,102.370003,103.239998,102.330002,103.190002,93.612427,3253500
2016-03-14,102.879997,103.320000,102.690002,103.070000,93.503578,2987100
2016-03-15,102.000000,102.260002,101.760002,102.239998,93.184570,2992400
2016-03-16,101.989998,103.089996,101.910004,102.879997,93.767883,3473600
2016-03-17,102.870003,103.919998,102.599998,103.669998,94.487915,3472500
2016-03-18,103.949997,104.279999,103.800003,104.129997,94.907166,2942300
2016-03-21,103.980003,104.360001,103.800003,104.230003,94.998322,2539300
2016-03-22,103.750000,104.519997,103.610001,104.199997,94.970955,1962600
2016-03-23,104.040001,104.040001,103.279999,103.349998,94.196259,6087100
2016-03-24,102.760002,103.330002,102.529999,103.320000,94.168915,2173000
2016-03-28,103.580002,103.709999,103.070000,103.389999,94.232712,2103400
2016-03-29,103.190002,104.550003,102.959999,104.540001,95.280876,2925100
2016-03-30,105.040001,105.389999,104.730003,104.940002,95.645416,2258800
2016-03-31,104.970001,105.220001,104.699997,104.820000,95.536079,2230100
2016-04-01,104.300003,105.570000,103.949997,105.480003,96.137619,2996000
2016-04-04,105.489998,105.550003,104.889999,105.040001,95.736565,1847400
2016-04-05,104.309998,104.550003,103.870003,104.019997,94.806915,2572500
2016-04-06,104.089996,105.199997,103.900002,105.160004,95.845947,2572000
2016-04-07,104.500000,104.739998,103.440002,103.900002,94.697548,2134800
2016-04-08,104.570000,104.900002,103.910004,104.199997,94.970955,2337000
2016-04-11,104.650002,105.050003,103.910004,103.910004,94.706665,2276300
2016-04-12,104.099998,105.099998,103.779999,104.919998,95.627205,2358000
2016-04-13,105.500000,106.169998,105.430000,106.150002,96.748253,2864500
2016-04-14,106.239998,106.389999,105.900002,106.110001,96.711815,1666900
2016-04-15,106.120003,106.190002,105.870003,106.059998,96.666229,1622600
2016-04-18,105.739998,106.790001,105.610001,106.769997,97.313354,1767100
2016-04-19,107.019997,107.309998,106.610001,107.070000,97.586784,2103700
2016-04-20,107.209999,107.639999,106.830002,107.180000,97.687027,1958900
2016-04-21,107.260002,107.330002,106.480003,106.650002,97.203972,1675200
2016-04-22,106.510002,106.930000,106.239998,106.800003,97.340691,1893600
2016-04-25,106.500000,106.589996,106.059998,106.540001,97.103729,2088100
2016-04-26,106.779999,107.050003,106.440002,106.830002,97.368034,1747500
2016-04-27,106.660004,107.330002,106.419998,107.089996,97.604988,2267900
2016-04-28,106.629997,107.300003,105.870003,106.129997,96.730026,4834200
2016-04-29,105.800003,105.959999,104.809998,105.510002,96.164963,3068000
2016-05-02,105.800003,106.400002,105.470001,106.330002,96.912331,2546500
2016-05-03,105.620003,105.680000,104.820000,105.260002,95.937096,5172600
2016-05-04,104.760002,105.169998,104.370003,104.639999,95.372002,2578800
2016-05-05,104.949997,105.169998,104.370003,104.599998,95.335518,1616700
2016-05-06,104.139999,104.989998,104.000000,104.980003,95.681892,1759600
2016-05-09,104.870003,105.339996,104.769997,105.089996,95.782150,1747300
2016-05-10,105.500000,106.400002,105.410004,106.339996,96.921440,2400900
2016-05-11,106.089996,106.290001,105.339996,105.370003,96.037369,1531600
2016-05-12,105.820000,105.879997,104.720001,105.330002,96.000885,2470000
2016-05-13,105.080002,105.480003,104.220001,104.419998,95.171486,3754800
2016-05-16,104.580002,105.750000,104.410004,105.459999,96.119392,2069600
2016-05-17,105.260002,105.459999,104.160004,104.510002,95.253525,2792200
2016-05-18,104.510002,105.199997,103.820000,104.500000,95.244408,2797700
2016-05-19,104.080002,104.360001,103.370003,104.089996,94.870712,2616800
2016-05-20,104.540001,105.139999,104.449997,104.889999,95.599869,2005700
2016-05-23,104.919998,105.120003,104.660004,104.760002,95.481369,1662200
2016-05-24,105.220001,106.370003,105.220001,106.160004,96.757370,2409000
2016-05-25,106.510002,107.139999,106.510002,106.930000,97.459198,3266500
2016-05-26,107.019997,107.139999,106.730003,106.910004,97.440941,1803600
2016-05-27,106.970001,107.389999,106.949997,107.389999,97.878433,1691400
2016-05-31,107.570000,107.690002,106.959999,107.339996,97.832855,2570700
2016-06-01,107.000000,107.699997,106.800003,107.629997,98.097176,2679600
2016-06-02,107.400002,107.989998,107.110001,107.989998,98.425293,2112700
2016-06-03,107.779999,107.870003,106.940002,107.690002,98.151871,2502500
2016-06-06,107.839996,108.459999,107.800003,108.250000,98.662262,1782300
2016-06-07,108.389999,108.809998,108.320000,108.459999,98.853661,1271500
2016-06-08,108.610001,108.930000,108.500000,108.839996,99.200005,1286500
2016-06-09,108.449997,108.730003,108.220001,108.620003,98.999481,1743400
2016-06-10,107.779999,107.919998,107.160004,107.500000,97.978691,1666400
2016-06-13,107.150002,107.680000,106.589996,106.610001,97.167526,2354800
2016-06-14,105.900002,106.330002,105.360001,105.949997,96.992676,2170100
2016-06-15,106.190002,106.599998,105.739998,105.839996,96.891960,1841500
2016-06-16,105.300003,106.180000,104.699997,106.150002,97.175758,1884300
2016-06-17,106.120003,106.120003,105.389999,105.800003,96.855354,1713000
2016-06-20,106.930000,107.389999,106.459999,106.519997,97.514473,2402900
2016-06-21,106.800003,106.989998,106.389999,106.750000,97.725037,2248300
2016-06-22,106.800003,107.279999,106.440002,106.510002,97.505325,2002700
2016-06-23,107.419998,108.000000,107.139999,107.980003,98.851051,1622300
2016-06-24,104.120003,105.940002,103.860001,104.050003,95.253296,7370400
2016-06-27,103.220001,103.230003,101.510002,101.980003,93.358307,5213600
2016-06-28,103.080002,103.860001,102.830002,103.849998,95.070229,7569500
2016-06-29,104.680000,105.830002,104.650002,105.709999,96.772964,2635700
2016-06-30,106.010002,107.199997,105.620003,107.160004,98.100380,5552300
2016-07-01,107.160004,107.750000,107.070000,107.370003,98.292618,2938000
2016-07-05,106.940002,107.000000,106.139999,106.570000,97.560265,3019900
2016-07-06,106.199997,107.260002,105.879997,107.220001,98.155312,1767700
2016-07-07,107.370003,107.769997,106.750000,107.169998,98.109520,1669800
2016-07-08,107.910004,108.989998,107.860001,108.839996,99.638329,2362200
2016-07-11,109.190002,109.620003,109.000000,109.290001,100.050301,3868300
2016-07-12,109.879997,110.400002,109.680000,110.199997,100.883354,3222800
2016-07-13,110.430000,110.500000,109.809998,110.139999,100.828423,1485700
2016-07-14,110.720001,110.989998,110.459999,110.669998,101.313614,1561100
2016-07-15,110.889999,110.970001,110.290001,110.550003,101.203789,1385500
2016-07-18,110.650002,110.930000,110.440002,110.860001,101.487556,1359900
2016-07-19,110.620003,110.750000,110.400002,110.639999,101.286148,3154100
2016-07-20,110.680000,111.330002,110.660004,111.230003,101.826286,1135900
2016-07-21,111.180000,111.290001,110.519997,110.790001,101.423485,3393400
2016-07-22,110.900002,111.360001,110.709999,111.320000,101.908676,3546700
2016-07-25,111.239998,111.269997,110.690002,111.029999,101.643166,1394200
2016-07-26,111.059998,111.339996,110.629997,111.150002,101.753036,1432300
2016-07-27,111.410004,111.419998,110.559998,111.019997,101.634041,1977500
2016-07-28,110.889999,111.379997,110.660004,111.160004,101.762199,1945800
2016-07-29,111.089996,111.620003,110.820000,111.419998,102.000221,1638200
2016-08-01,111.400002,111.669998,111.000000,111.269997,101.862915,2093200
2016-08-02,111.190002,111.230003,109.949997,110.430000,101.093918,2473900
2016-08-03,110.389999,110.860001,110.209999,110.839996,101.469246,1353600
2016-08-04,110.849998,111.180000,110.690002,110.970001,101.588249,1113600
2016-08-05,111.419998,111.919998,111.320000,111.889999,102.430473,1379600
2016-08-08,111.989998,112.120003,111.690002,111.820000,102.366394,1238800
2016-08-09,111.940002,112.180000,111.750000,111.919998,102.457947,1032500
2016-08-10,111.940002,112.050003,111.419998,111.589996,102.155838,1259100
2016-08-11,111.980003,112.260002,111.730003,112.150002,102.668503,1378000
2016-08-12,111.970001,112.169998,111.760002,112.040001,102.567810,1542900
2016-08-15,112.290001,112.639999,112.070000,112.449997,102.943138,1442800
2016-08-16,112.230003,112.239998,111.809998,111.809998,102.357239,1228600
2016-08-17,111.839996,112.029999,111.269997,111.949997,102.485413,2791500
2016-08-18,111.919998,112.300003,111.709999,112.300003,102.805824,972100
2016-08-19,112.000000,112.230003,111.730003,112.139999,102.659355,1000600
2016-08-22,112.040001,112.250000,111.769997,112.169998,102.686798,1102000
2016-08-23,112.480003,112.779999,112.440002,112.470001,102.961472,3252300
2016-08-24,112.430000,112.459999,111.589996,111.839996,102.384727,2267800
2016-08-25,111.699997,112.070000,111.550003,111.769997,102.320625,1205200
2016-08-26,111.870003,112.550003,111.050003,111.540001,102.110062,1851100
2016-08-29,111.720001,112.330002,111.699997,112.150002,102.668503,1071200
2016-08-30,112.160004,112.300003,111.660004,111.970001,102.503738,1534600
2016-08-31,111.879997,111.900002,111.199997,111.650002,102.210793,1393700
2016-09-01,111.769997,111.889999,110.970001,111.709999,102.265717,1670900
2016-09-02,112.190002,112.510002,111.919998,112.279999,102.787537,1563200
2016-09-06,112.459999,112.620003,112.019997,112.599998,103.080452,4111700
2016-09-07,112.540001,112.750000,112.290001,112.750000,103.217781,1590000
2016-09-08,112.570000,112.669998,112.260002,112.459999,102.952309,1152400
2016-09-09,111.720001,111.730003,109.650002,109.660004,100.389023,3337400
2016-09-12,109.190002,111.400002,109.050003,111.190002,101.789680,3043500
2016-09-13,109.949997,110.010002,108.570000,108.919998,100.197289,5122100
2016-09-14,109.050003,109.709999,108.610001,108.930000,100.206505,2041600
2016-09-15,108.860001,110.250000,108.739998,110.050003,101.236809,2960400
2016-09-16,109.750000,109.769997,109.220001,109.610001,100.832039,2779400
2016-09-19,110.190002,110.500000,109.519997,109.769997,100.979218,3430200
2016-09-20,110.290001,110.330002,109.690002,109.720001,100.933228,1603400
2016-09-21,110.110001,111.080002,109.709999,110.980003,102.092316,1971800
2016-09-22,111.629997,111.919998,111.529999,111.790001,102.837456,1525300
2016-09-23,111.589996,111.680000,111.110001,111.150002,102.248695,1531900
2016-09-26,110.639999,110.870003,110.209999,110.269997,101.439178,2136700
2016-09-27,110.230003,110.949997,109.989998,110.900002,102.018730,1292400
2016-09-28,111.059998,111.599998,110.459999,111.550003,102.616676,1439800
2016-09-29,111.480003,111.620003,110.169998,110.459999,101.613960,2037100
2016-09-30,110.970001,111.709999,110.750000,111.330002,102.414307,1722500
2016-10-03,111.089996,111.230003,110.629997,110.989998,102.101517,2207600
2016-10-04,111.120003,111.220001,110.099998,110.489998,101.641556,2701100
2016-10-05,110.779999,111.220001,110.589996,110.919998,102.037132,2119000
2016-10-06,110.750000,111.089996,110.389999,110.959999,102.073929,1067600
2016-10-07,111.150002,111.230003,110.059998,110.540001,101.687569,1770400
2016-10-10,110.540001,111.440002,110.540001,111.139999,102.239510,1135000
2016-10-11,110.940002,110.949997,109.239998,109.660004,100.878036,1996900
2016-10-12,109.779999,110.129997,109.459999,109.790001,100.997627,1849100
2016-10-13,109.010002,109.720001,108.480003,109.400002,100.638847,1986200
2016-10-14,110.000000,110.320000,109.360001,109.370003,100.611252,2673900
2016-10-17,109.379997,109.540001,108.940002,109.059998,100.326088,2507700
2016-10-18,109.919998,110.029999,109.500000,109.699997,100.914825,1635200
2016-10-19,109.940002,110.250000,109.620003,110.050003,101.236809,1408200
2016-10-20,109.900002,110.169998,109.419998,109.839996,101.043610,2017000
2016-10-21,109.410004,109.900002,109.199997,109.800003,101.006828,1234400
2016-10-24,110.389999,110.599998,110.129997,110.349998,101.512779,2004700
2016-10-25,110.250000,110.330002,109.790001,109.879997,101.080406,2079100
2016-10-26,109.470001,109.970001,109.260002,109.550003,100.776848,1827200
2016-10-27,110.000000,110.000000,109.080002,109.180000,100.436462,1597800
2016-10-28,109.110001,109.559998,108.470001,108.820000,100.105293,2868100
2016-10-31,109.050003,109.209999,108.809998,108.889999,100.169693,1913600
2016-11-01,109.099998,109.190002,107.389999,108.080002,99.424545,3169800
2016-11-02,107.870003,108.080002,107.110001,107.330002,98.734619,2957400
2016-11-03,107.419998,107.629997,106.709999,106.860001,98.302269,2096400
2016-11-04,106.889999,107.510002,106.690002,106.790001,98.237862,2805400
2016-11-07,108.410004,109.169998,108.209999,109.150002,100.408875,2527700
2016-11-08,109.010002,109.989998,108.730003,109.620003,100.841248,2074200
2016-11-09,108.769997,111.330002,108.500000,110.980003,102.092316,6482000
2016-11-10,111.589996,112.129997,110.480003,111.370003,102.451088,5083500
2016-11-11,111.000000,111.510002,110.690002,111.410004,102.487885,4005200
2016-11-14,111.779999,112.050003,111.290001,111.699997,102.754654,5234000
2016-11-15,112.040001,112.599998,111.760002,112.570000,103.554985,6037200
2016-11-16,112.370003,112.529999,112.139999,112.410004,103.407799,7113900
2016-11-17,112.529999,113.040001,112.349998,112.980003,103.932159,1874800
2016-11-18,113.050003,113.120003,112.669998,112.769997,103.738968,2298200
2016-11-21,113.120003,113.629997,112.870003,113.620003,104.520897,2493900
2016-11-22,113.879997,114.040001,113.440002,113.949997,104.824478,2673200
2016-11-23,113.720001,114.120003,113.489998,114.110001,104.971680,1818700
2016-11-25,114.349998,114.550003,114.209999,114.550003,105.376427,889800
2016-11-28,114.320000,114.410004,113.800003,113.889999,104.769272,1849800
2016-11-29,113.900002,114.349998,113.680000,114.050003,104.916473,1544200
2016-11-30,114.470001,114.550003,113.779999,113.779999,104.668076,4406200
2016-12-01,114.029999,114.029999,113.070000,113.309998,104.235725,2601100
2016-12-02,113.339996,113.669998,113.150002,113.309998,104.235725,1755900
2016-12-05,113.900002,114.370003,113.769997,114.099998,104.962456,3842900
2016-12-06,114.339996,114.709999,114.019997,114.680000,105.496017,2357100
2016-12-07,114.629997,116.190002,114.510002,116.099998,106.802284,4000000
2016-12-08,116.180000,116.849998,115.970001,116.519997,107.188660,2679400
2016-12-09,116.769997,117.150002,116.620003,117.150002,107.768219,2310200
2016-12-12,117.120003,117.349998,116.589996,116.849998,107.492233,4224500
2016-12-13,117.300003,117.790001,117.129997,117.529999,108.117760,4393900
2016-12-14,117.480003,117.730003,116.230003,116.470001,107.142662,3885400
2016-12-15,116.559998,117.529999,116.500000,116.949997,107.584213,3343100
2016-12-16,117.269997,117.379997,116.589996,116.769997,107.418633,1991600
2016-12-19,116.959999,117.320000,116.800003,117.099998,107.722206,2405700
2016-12-20,116.879997,116.930000,116.599998,116.870003,108.182274,2942400
2016-12-21,116.870003,116.919998,116.540001,116.540001,107.876793,2248600
2016-12-22,116.419998,116.510002,115.980003,116.239998,107.599075,3105800
2016-12-23,116.230003,116.419998,116.129997,116.419998,107.765717,2325800
2016-12-27,116.570000,116.989998,116.500000,116.709999,108.034164,3386800
2016-12-28,116.879997,116.930000,115.660004,115.739998,107.136269,2591000
2016-12-29,115.739998,116.029999,115.470001,115.750000,107.145508,1622700
2016-12-30,116.000000,116.000000,114.959999,115.320000,106.747482,2909900
2017-01-03,116.150002,116.550003,115.489998,116.199997,107.562080,2731600
2017-01-04,116.470001,117.190002,116.419998,117.089996,108.385902,3228700
2017-01-05,116.949997,117.089996,116.400002,116.860001,108.173004,2604000
2017-01-06,117.019997,117.519997,116.639999,117.230003,108.515495,2317600
2017-01-09,117.099998,117.139999,116.739998,116.779999,108.098953,2461400
2017-01-10,116.760002,117.360001,116.620003,116.870003,108.182274,2055300
2017-01-11,116.910004,117.239998,116.489998,117.239998,108.524757,2751800
2017-01-12,117.040001,117.040001,116.010002,116.930000,108.237801,2342300
2017-01-13,116.989998,117.400002,116.980003,117.220001,108.506248,2031800
2017-01-17,116.860001,117.059998,116.470001,116.699997,108.024895,2583600
2017-01-18,116.800003,117.000000,116.480003,116.970001,108.274826,1901700
2017-01-19,117.029999,117.139999,116.239998,116.510002,107.849014,1899300
2017-01-20,116.839996,117.230003,116.589996,116.910004,108.219276,2636100
2017-01-23,116.750000,116.970001,116.169998,116.599998,107.932335,1938900
2017-01-24,116.820000,117.739998,116.739998,117.510002,108.774704,2165400
2017-01-25,118.019997,118.559998,117.940002,118.519997,109.709595,2427800
2017-01-26,118.559998,118.620003,118.230003,118.349998,109.552238,2178500
2017-01-27,118.449997,118.480003,118.019997,118.160004,109.376358,1479500
2017-01-30,117.730003,117.800003,116.680000,117.360001,108.635849,3006100
2017-01-31,117.000000,117.459999,116.730003,117.459999,108.728394,3309700
2017-02-01,117.860001,118.040001,117.070000,117.449997,108.719147,2614500
2017-02-02,117.209999,117.720001,117.019997,117.529999,108.793190,1745200
2017-02-03,117.989998,118.519997,117.919998,118.419998,109.617050,1837600
2017-02-06,118.260002,118.410004,117.940002,118.139999,109.357857,1598800
2017-02-07,118.430000,118.529999,117.959999,118.129997,109.348579,3365700
2017-02-08,118.129997,118.320000,117.690002,118.260002,109.468925,1836000
2017-02-09,118.260002,119.209999,118.260002,119.040001,110.190964,1635300
2017-02-10,119.290001,119.699997,119.209999,119.540001,110.653786,1837800
2017-02-13,119.919998,120.330002,119.870003,120.139999,111.209175,1985500
2017-02-14,120.099998,120.629997,119.849998,120.580002,111.616470,2051200
2017-02-15,120.570000,121.349998,120.449997,121.239998,112.227425,1998200
2017-02-16,121.250000,121.370003,120.639999,121.129997,112.125572,2034600
2017-02-17,120.660004,121.309998,120.660004,121.309998,112.292206,1948400
2017-02-21,121.550003,122.129997,121.389999,122.029999,112.958694,2422800
2017-02-22,121.820000,122.029999,121.680000,121.870003,112.810585,1974000
2017-02-23,122.209999,122.230003,121.320000,121.779999,112.727280,2024900
2017-02-24,121.379997,121.989998,121.239998,121.980003,112.912407,2962900
2017-02-27,121.919998,122.360001,121.739998,122.250000,113.162331,2625100
2017-02-28,122.180000,122.180000,121.610001,121.800003,112.745781,2231800
2017-03-01,122.809998,123.730003,122.650002,123.440002,114.263863,2874400
2017-03-02,123.419998,123.419998,122.610001,122.650002,113.532593,2421400
2017-03-03,122.629997,122.800003,122.330002,122.750000,113.625153,1651200
2017-03-06,122.480003,122.480003,121.900002,122.269997,113.180840,1716200
2017-03-07,122.209999,122.290001,121.750000,121.879997,112.819855,1612500
2017-03-08,121.989998,122.180000,121.470001,121.540001,112.505104,2374200
2017-03-09,121.599998,121.889999,121.019997,121.599998,112.560661,3852800
2017-03-10,122.190002,122.250000,121.459999,122.040001,112.967949,2987300
2017-03-13,122.059998,122.160004,121.860001,122.129997,113.051254,2003900
2017-03-14,121.870003,121.870003,121.239998,121.690002,112.643959,2269500
2017-03-15,121.980003,123.040001,121.889999,122.790001,113.662193,1892200
2017-03-16,122.959999,123.000000,122.430000,122.639999,113.523331,2050100
2017-03-17,122.839996,122.879997,122.449997,122.570000,113.458557,1974000
2017-03-20,122.510002,122.620003,122.070000,122.279999,113.190086,3239900
2017-03-21,122.690002,122.720001,120.440002,120.570000,111.607208,3355100
2017-03-22,120.480003,120.910004,120.099998,120.730003,111.755318,2896300
2017-03-23,120.660004,121.389999,120.470001,120.690002,111.718307,2257100
2017-03-24,120.419998,120.739998,119.660004,120.160004,111.729462,2305400
2017-03-27,119.180000,120.190002,118.889999,120.019997,111.599281,2927700
2017-03-28,119.959999,121.139999,119.779999,120.860001,112.380341,2699200
2017-03-29,120.879997,121.230003,120.580002,121.080002,112.584915,3196500
2017-03-30,121.139999,121.620003,120.989998,121.529999,113.003342,2076900
2017-03-31,121.419998,121.720001,121.260002,121.320000,112.808067,1815900
2017-04-03,121.449997,121.500000,120.330002,121.019997,112.529121,3103100
2017-04-04,120.889999,121.110001,120.639999,121.080002,112.584915,2462600
2017-04-05,121.489998,122.019997,120.440002,120.589996,112.129272,3905800
2017-04-06,120.690002,121.260002,120.379997,120.970001,112.482620,2056100
2017-04-07,120.839996,121.290001,120.589996,120.879997,112.398941,1997000
2017-04-10,121.040001,121.510002,120.699997,121.029999,112.538406,1669500
2017-04-11,120.870003,121.000000,120.059998,120.989998,112.501213,2895500
2017-04-12,120.879997,120.989998,120.230003,120.370003,111.924721,1967200
2017-04-13,120.150002,120.559998,119.550003,119.550003,111.162254,2852200
2017-04-17,119.879997,120.610001,119.680000,120.589996,112.129272,3198700
2017-04-18,120.199997,120.570000,119.849998,120.330002,111.887535,1865800
2017-04-19,120.720001,120.919998,120.080002,120.230003,111.794548,1806900
2017-04-20,120.589996,121.430000,120.370003,121.220001,112.715080,1783400
2017-04-21,121.209999,121.209999,120.610001,120.830002,112.352448,2006500
2017-04-24,122.169998,122.279999,121.879997,122.110001,113.542641,2178800
2017-04-25,122.559998,123.089996,122.519997,122.870003,114.249336,2145200
2017-04-26,122.900002,123.449997,122.849998,122.900002,114.277222,3080100
2017-04-27,123.120003,123.209999,122.690002,123.019997,114.388779,1868200
2017-04-28,123.160004,123.209999,122.550003,122.610001,114.007561,1795800
2017-05-01,122.930000,123.190002,122.620003,122.930000,114.305107,1983100
2017-05-02,123.089996,123.250000,122.699997,122.930000,114.305107,1756900
2017-05-03,122.589996,122.779999,122.279999,122.629997,114.026138,3691000
2017-05-04,122.830002,122.830002,122.160004,122.720001,114.109833,1564300
2017-05-05,122.949997,123.330002,122.680000,123.330002,114.677040,2057700
2017-05-08,123.360001,123.449997,122.900002,123.139999,114.500381,2150900
2017-05-09,123.360001,123.430000,122.849998,123.099998,114.463181,1846200
2017-05-10,123.089996,123.379997,122.930000,123.370003,114.714226,1468500
2017-05-11,123.019997,123.129997,122.330002,123.010002,114.379486,1499600
2017-05-12,122.910004,122.910004,122.599998,122.769997,114.156334,1235300
2017-05-15,123.070000,123.589996,123.040001,123.430000,114.770035,3097000
2017-05-16,123.629997,123.650002,123.070000,123.360001,114.704941,2128400
2017-05-17,122.309998,122.559998,121.070000,121.139999,112.640701,3703500
2017-05-18,120.940002,122.019997,120.849998,121.500000,112.975433,2883400
2017-05-19,121.910004,122.769997,121.820000,122.370003,113.784409,2144200
2017-05-22,122.669998,123.099998,122.639999,123.019997,114.388779,1810100
2017-05-23,123.250000,123.389999,122.949997,123.230003,114.584053,1796600
2017-05-24,123.440002,123.660004,123.230003,123.589996,114.918800,1552200
2017-05-25,123.900002,124.269997,123.790001,124.110001,115.402328,1492300
2017-05-26,124.000000,124.150002,123.930000,124.089996,115.383728,1320800
2017-05-30,123.870003,124.059998,123.709999,123.889999,115.197754,1348300
2017-05-31,124.010002,124.089996,123.309998,123.849998,115.160561,2043800
2017-06-01,124.169998,125.000000,123.959999,125.000000,116.229874,1926700
2017-06-02,125.089996,125.580002,124.870003,125.410004,116.611115,2839300
2017-06-05,125.419998,125.500000,125.220001,125.250000,116.462326,1494200
2017-06-06,124.959999,125.290001,124.779999,124.930000,116.164795,2985200
2017-06-07,125.120003,125.239998,124.680000,125.070000,116.294968,1253300
2017-06-08,125.120003,125.529999,124.879997,125.290001,116.499527,1826700
2017-06-09,125.480003,126.019997,124.449997,125.190002,116.406540,2585600
