Date,Open,High,Low,Close,Adj Close,Volume
2014-06-09,555.624512,562.056885,544.066284,550.249268,550.249268,6598366
2014-06-16,547.756165,556.053345,537.853333,554.836670,554.836670,11854057
2014-06-23,553.630005,580.855286,552.732483,575.659546,575.659546,9692237
2014-06-30,577.075623,583.837097,573.176331,583.129028,583.129028,4532309
2014-07-07,582.161682,584.824341,563.463013,577.594238,577.594238,7069356
2014-07-14,581.004822,595.165955,567.053162,593.450684,593.450684,11904995
2014-07-21,590.129822,598.008179,583.630615,587.407288,587.407288,6962061
2014-07-28,586.459900,590.877747,561.308899,564.520081,564.520081,7411191
2014-08-04,567.481995,573.774719,558.466736,567.212708,567.212708,6918643
2014-08-11,568.429382,577.793640,559.344299,571.909851,571.909851,6700646
2014-08-18,574.532593,585.731873,574.422913,580.964966,580.964966,5003400
2014-08-25,583.119019,583.398254,565.516357,570.034973,570.034973,7081188
2014-09-01,570.284302,584.944031,569.626099,584.475342,584.475342,5884111
2014-09-08,584.993896,590.149719,572.887146,574.043945,574.043945,6518346
2014-09-15,571.371277,594.846863,566.654236,594.447937,594.447937,9951948
2014-09-22,592.194153,592.322754,572.607910,575.519897,575.519897,8258713
2014-09-29,570.184570,578.262390,561.777649,573.704895,573.704895,6669762
2014-10-06,577.215271,579.409241,542.560425,542.999207,542.999207,10723561
2014-10-13,543.497803,547.995483,507.137665,509.770416,509.770416,17771559
2014-10-20,508.055145,545.721741,506.708832,538.302063,538.302063,12185062
2014-10-27,535.559631,558.037903,535.559631,557.549255,557.549255,7717631
2014-11-03,553.979065,556.372498,537.195129,539.528748,539.528748,7625779
2014-11-10,539.977478,550.428772,539.538696,542.909424,542.909424,5858742
2014-11-17,542.091675,542.301086,528.628662,536.028320,536.028320,8868583
2014-11-24,536.177917,542.490601,534.153503,540.346497,540.346497,6167587
2014-12-01,537.424500,539.927612,522.844543,523.821838,523.821838,8877808
2014-12-08,525.686707,534.861511,517.239929,517.239929,517.239929,9518361
2014-12-15,521.308777,521.667786,487.661133,514.936218,514.936218,16277768
2014-12-22,514.666992,533.096375,514.666992,532.567810,532.567810,6667857
2014-12-29,530.732849,534.013855,522.665039,523.373108,523.373108,5970647
2015-01-05,521.827332,522.894409,489.655640,494.811493,494.811493,12449787
2015-01-12,493.584869,506.798584,486.225067,506.688873,506.688873,11947111
2015-01-19,509.600891,540.685547,504.630524,538.471619,538.471619,9459399
2015-01-26,537.055542,538.391846,499.827728,533.056519,533.056519,14924262
2015-02-02,530.274109,535.729126,517.130249,529.546143,529.546143,10165434
2015-02-09,526.554321,548.404358,524.579773,547.506836,547.506836,7915973
2015-02-16,545.332764,548.494080,534.333008,537.474365,537.474365,5503369
2015-02-23,534.582275,563.163818,526.803650,556.871094,556.871094,9010672
2015-03-02,558.995300,576.327698,557.220154,566.130676,566.130676,8759986
2015-03-09,565.307922,568.708618,542.729919,545.821472,545.821472,7768369
2015-03-16,549.441528,560.182007,544.505066,558.825745,558.825745,9395224
2015-03-23,558.895569,573.016785,546.629211,546.838684,546.838684,9849468
2015-03-30,550.109680,553.191223,532.385315,534.063721,534.063721,6555047
2015-04-06,530.762817,542.360962,528.120056,538.531433,538.531433,6773144
2015-04-13,536.935852,542.570374,519.583496,522.615173,522.615173,10020035
2015-04-20,524.160889,569.576233,523.063904,563.512878,563.512878,14234975
2015-04-27,563.390015,565.950012,532.099976,537.900024,537.900024,9438200
2015-05-04,538.530029,544.070007,521.085022,538.219971,538.219971,7332000
2015-05-11,538.369995,541.979980,525.260010,533.849976,533.849976,7167000
2015-05-18,532.010010,544.190002,528.849976,540.109985,540.109985,8040000
2015-05-25,538.119995,540.609985,529.880005,532.109985,532.109985,7558700
2015-06-01,536.789978,543.500000,529.760010,533.330017,533.330017,8296800
2015-06-08,533.309998,538.979980,523.010010,532.330017,532.330017,6964200
2015-06-15,528.000000,538.250000,524.000000,536.690002,536.690002,7725300
2015-06-22,539.590027,543.739990,531.349976,531.690002,531.690002,7179200
2015-06-29,525.010010,528.609985,518.229980,523.400024,523.400024,7351900
2015-07-06,519.500000,532.559998,515.179993,530.130005,530.130005,7973400
2015-07-13,532.880005,674.468018,532.400024,672.929993,672.929993,23168400
2015-07-20,659.239990,678.640015,622.520020,623.559998,623.559998,19822200
2015-07-27,621.000000,635.219971,620.500000,625.609985,625.609985,9158100
2015-08-03,625.340027,647.859985,625.340027,635.299988,635.299988,8106200
2015-08-10,639.479980,674.900024,631.249023,657.119995,657.119995,12657900
2015-08-17,656.799988,667.000000,612.330017,612.479980,612.479980,11762400
2015-08-24,573.000000,643.590027,565.049988,630.380005,630.380005,19014200
2015-08-31,627.539978,635.799988,594.099976,600.700012,600.700012,12303000
2015-09-07,612.489990,626.520020,604.119995,625.770020,625.770020,7260400
2015-09-14,625.700012,650.900024,619.429993,629.250000,629.250000,12481300
2015-09-21,634.400024,636.489990,611.000000,611.969971,611.969971,10236400
2015-09-28,610.340027,627.340027,589.380005,626.909973,626.909973,12403000
2015-10-05,632.000000,650.609009,625.559998,643.609985,643.609985,9893400
2015-10-12,642.090027,664.969971,639.010010,662.200012,662.200012,7995200
2015-10-19,661.179993,730.000000,641.729980,702.000000,702.000000,16491500
2015-10-26,701.549988,719.150024,701.260010,710.809998,710.809998,10506100
2015-11-02,711.059998,739.479980,705.849976,733.760010,733.760010,8531600
2015-11-09,730.200012,741.000000,716.729980,717.000000,717.000000,8956900
2015-11-16,715.599976,757.919983,711.330017,756.599976,756.599976,8640500
2015-11-23,757.450012,762.708008,737.630005,750.260010,750.260010,5708200
2015-11-30,748.809998,775.955017,741.270020,766.809998,766.809998,11810500
2015-12-07,767.770020,768.729980,736.750000,738.869995,738.869995,10554600
2015-12-14,741.789978,762.679993,724.169983,739.309998,739.309998,11774100
2015-12-21,746.130005,754.849976,740.000000,748.400024,748.400024,4984200
2015-12-28,752.919983,779.979980,749.520020,758.880005,758.880005,6074500
2016-01-04,743.000000,752.000000,713.000000,714.469971,714.469971,12585100
2016-01-11,716.609985,734.739990,685.369995,694.450012,694.450012,12450700
2016-01-18,703.299988,728.130005,673.260010,725.250000,725.250000,10137100
2016-01-25,723.580017,744.989990,694.390015,742.950012,742.950012,11388300
2016-02-01,750.460022,789.869995,680.150024,683.570007,683.570007,27932700
2016-02-08,667.849976,701.309998,663.059998,682.400024,682.400024,15659700
2016-02-15,692.979980,712.349976,685.049988,700.909973,700.909973,8485100
2016-02-22,707.450012,713.429993,680.780029,705.070007,705.070007,9808400
2016-02-29,700.320007,720.000000,697.679993,710.890015,710.890015,10191600
2016-03-07,706.900024,726.919983,685.340027,726.820007,726.820007,11287200
2016-03-14,726.809998,743.070007,724.510010,737.599976,737.599976,9905200
2016-03-21,736.500000,745.719971,731.000000,735.299988,735.299988,6133200
2016-03-28,736.789978,757.880005,728.760010,749.909973,749.909973,8283000
2016-04-04,750.059998,752.799988,735.369995,739.150024,739.150024,6064200
2016-04-11,743.020020,761.000000,731.010010,759.000000,759.000000,7224800
2016-04-18,760.460022,769.900024,713.609985,718.770020,718.770020,14130900
2016-04-25,716.099976,725.765991,689.000000,693.010010,693.010010,13157400
2016-05-02,697.630005,711.859985,689.010010,711.119995,711.119995,8395400
2016-05-09,712.000000,724.479980,709.000000,710.830017,710.830017,7447200
2016-05-16,709.130005,721.520020,696.799988,709.739990,709.739990,8583700
2016-05-23,706.530029,733.935974,704.179993,732.659973,732.659973,8440700
2016-05-30,731.739990,739.729980,720.559998,722.340027,722.340027,5951200
2016-06-06,724.909973,729.539978,714.609985,719.409973,719.409973,6690500
2016-06-13,716.510010,725.440002,688.452026,691.719971,691.719971,9164400
2016-06-20,698.770020,702.770020,673.450012,675.219971,675.219971,11352800
2016-06-27,671.000000,700.650024,663.283997,699.210022,699.210022,9677800
2016-07-04,696.059998,705.710022,688.215027,705.630005,705.630005,5753900
2016-07-11,708.049988,725.739990,707.239990,719.849976,719.849976,5614100
2016-07-18,722.710022,743.239990,721.190002,742.739990,742.739990,6098800
2016-07-25,740.669983,778.549988,734.270020,768.789978,768.789978,11103300
2016-08-01,761.090027,783.039978,761.090027,782.219971,782.219971,8713900
2016-08-08,782.000000,789.750000,778.091003,783.219971,783.219971,4928800
2016-08-15,783.750000,787.489990,773.130005,775.419983,775.419983,4471300
2016-08-22,773.270020,776.440002,763.184998,769.539978,769.539978,5045200
2016-08-29,768.739990,774.989990,764.299988,771.460022,771.460022,5224000
2016-09-05,773.450012,782.729980,759.659973,759.659973,759.659973,5492300
2016-09-12,755.130005,773.799988,754.000000,768.880005,768.880005,7147800
2016-09-19,772.419983,789.849976,764.440979,786.900024,786.900024,6217300
2016-09-26,782.739990,785.989990,773.070007,777.289978,777.289978,6696200
2016-10-03,774.250000,782.070007,769.500000,775.080017,775.080017,5945300
2016-10-10,777.710022,792.280029,773.000000,778.530029,778.530029,5702600
2016-10-17,779.799988,804.599976,777.500000,799.369995,799.369995,7940400
2016-10-24,804.900024,816.679993,791.500000,795.369995,795.369995,11940700
2016-10-31,795.469971,796.859985,750.560974,762.020020,762.020020,10784100
2016-11-07,774.500000,795.632996,750.380005,754.020020,754.020020,12736100
2016-11-14,755.599976,775.000000,727.539978,760.539978,760.539978,10362100
2016-11-21,762.609985,776.960022,755.250000,761.679993,761.679993,4989500
2016-11-28,760.000000,779.530029,737.025024,750.500000,750.500000,10668100
2016-12-05,757.710022,789.429993,752.900024,789.289978,789.289978,8155900
2016-12-12,785.039978,804.380005,784.354980,790.799988,790.799988,10023800
2016-12-19,790.219971,798.650024,786.270020,789.909973,789.909973,4990000
2016-12-26,790.679993,797.859985,770.409973,771.820007,771.820007,4457200
2017-01-02,778.809998,807.900024,775.799988,806.150024,806.150024,5705700
2017-01-09,806.400024,811.223999,799.169983,807.880005,807.880005,5969600
2017-01-16,807.080017,809.479980,800.369995,805.020020,805.020020,5245800
2017-01-23,807.250000,841.950012,803.739990,823.309998,823.309998,10871800
2017-01-30,814.659973,815.840027,790.520020,801.489990,801.489990,10432400
2017-02-06,799.700012,815.250000,795.250000,813.669983,813.669983,5705700
2017-02-13,816.000000,828.070007,815.489990,828.070007,828.070007,6480200
2017-02-20,828.659973,833.450012,822.880005,828.640015,828.640015,5110200
2017-02-27,824.549988,836.255005,820.200012,829.080017,829.080017,6697700
2017-03-06,826.950012,844.909973,822.400024,843.250000,843.250000,6101900
2017-03-13,844.000000,853.400024,840.770020,852.119995,852.119995,6074900
2017-03-20,850.010010,853.500000,808.890015,814.429993,814.429993,10564600
2017-03-27,806.950012,833.679993,803.369995,829.559998,829.559998,7758300
2017-04-03,829.219971,842.450012,820.513000,824.669983,824.669983,6583900
2017-04-10,825.390015,829.349976,817.020020,823.559998,823.559998,4081500
2017-04-17,825.010010,845.200012,824.469971,843.190002,843.190002,4968500
2017-04-24,851.200012,916.849976,849.859985,905.960022,905.960022,9584800
2017-05-01,901.940002,935.929993,901.450012,927.130005,927.130005,8536100
2017-05-08,926.119995,937.500000,923.030029,932.219971,932.219971,5971100
2017-05-15,932.950012,943.109985,918.140015,934.010010,934.010010,7429600
2017-05-22,935.000000,974.979980,935.000000,971.469971,971.469971,6328500
2017-05-29,970.309998,979.270020,960.010010,975.599976,975.599976,7076300
2017-06-05,976.549988,988.250000,935.630005,949.830017,949.830017,9311900
2017-06-12,939.559998,961.150024,915.232971,939.780029,939.780029,12494300
2017-06-19,949.960022,966.000000,949.049988,965.590027,965.590027,6330800
2017-06-26,969.900024,973.309998,908.309998,908.729980,908.729980,12289100
2017-07-03,912.179993,921.539978,894.789978,918.590027,918.590027,6586000
2017-07-10,921.770020,956.909973,919.590027,955.989990,955.989990,6186600
2017-07-17,957.000000,975.900024,949.241028,972.919983,972.919983,6879500
2017-07-24,972.219971,986.200012,920.000000,941.530029,941.530029,15057000
2017-07-31,941.890015,943.590027,916.679993,927.960022,927.960022,7357000
2017-08-07,929.059998,935.814026,905.580017,914.390015,914.390015,6316700
2017-08-14,922.530029,932.700012,907.153992,910.669983,910.669983,5574500
2017-08-21,910.000000,930.840027,903.400024,915.890015,915.890015,5524000
2017-08-28,916.000000,942.479980,905.000000,937.340027,937.340027,6103300
2017-09-04,933.080017,937.000000,919.270020,926.500000,926.500000,5078300
2017-09-11,934.250000,938.380005,916.359985,920.289978,920.289978,7407000
2017-09-18,920.010010,936.530029,910.599976,928.530029,928.530029,6256700
2017-09-25,925.450012,959.786011,909.700012,959.109985,959.109985,8364400
2017-10-02,959.979980,979.460022,947.840027,978.890015,978.890015,5511800
2017-10-09,980.000000,997.210022,966.080017,989.679993,989.679993,5985300
2017-10-16,992.099976,996.719971,978.390015,988.200012,988.200012,5755100
2017-10-23,989.520020,1048.390015,960.520020,1019.270020,1019.270020,11111700
2017-10-30,1014.000000,1032.650024,1007.500000,1032.479980,1032.479980,6914600
2017-11-06,1028.989990,1043.521973,1019.666016,1028.069946,1028.069946,5291400
2017-11-13,1023.419983,1035.920044,1014.150024,1019.090027,1019.090027,5225800
2017-11-20,1020.260010,1043.177979,1017.500000,1040.609985,1040.609985,3333800
2017-11-27,1040.000000,1062.375000,1002.020020,1010.169983,1010.169983,8825300
2017-12-04,1012.659973,1042.050049,988.280029,1037.050049,1037.050049,7994700
2017-12-11,1035.500000,1067.619995,1032.050049,1064.189941,1064.189941,8589600
2017-12-18,1066.079956,1078.489990,1059.439941,1060.119995,1060.119995,5912700
2017-12-25,1058.069946,1060.119995,1044.770020,1046.400024,1046.400024,3757100
2018-01-01,1048.339966,1104.250000,1045.229980,1102.229980,1102.229980,4951500
2018-01-08,1102.229980,1124.290039,1096.109985,1122.260010,1122.260010,5691700
2018-01-15,1132.510010,1139.910034,1117.010010,1137.510010,1137.510010,5754300
2018-01-22,1137.489990,1179.859985,1135.109985,1175.839966,1175.839966,7867000
2018-01-29,1176.479980,1186.890015,1107.277954,1111.900024,1111.900024,11743900
2018-02-05,1090.599976,1110.000000,992.559998,1037.780029,1037.780029,15980500
2018-02-12,1048.000000,1104.670044,1040.927979,1094.800049,1094.800049,8401500
2018-02-19,1090.569946,1133.969971,1088.520020,1126.790039,1126.790039,5514200
2018-02-26,1127.800049,1144.040039,1048.114990,1078.920044,1078.920044,10003300
2018-03-05,1075.140015,1160.800049,1069.000000,1160.040039,1160.040039,7510600
2018-03-12,1163.849976,1177.050049,1131.959961,1135.729980,1135.729980,9858300
2018-03-19,1120.010010,1121.989990,1021.219971,1021.570007,1021.570007,11340400
2018-03-26,1046.000000,1064.838989,980.640015,1031.790039,1031.790039,11856500
2018-04-02,1022.820007,1042.790039,990.369995,1007.039978,1007.039978,10549600
2018-04-09,1016.799988,1046.420044,1011.340027,1029.270020,1029.270020,7790000
2018-04-16,1037.000000,1094.165039,1026.739990,1072.959961,1072.959961,8513000
2018-04-23,1077.859985,1082.719971,1010.590027,1030.050049,1030.050049,13192000
2018-04-30,1030.010010,1048.510010,1006.289978,1048.209961,1048.209961,8456100
2018-05-07,1049.229980,1101.329956,1047.099976,1098.260010,1098.260010,7413300
2018-05-14,1100.000000,1110.750000,1060.680054,1066.359985,1066.359985,6719300
2018-05-21,1074.060059,1088.000000,1061.709961,1075.660034,1075.660034,4840100
2018-05-28,1064.890015,1120.000000,1055.219971,1119.500000,1119.500000,8513500
2018-06-04,1122.329956,1145.738037,1112.150024,1120.869995,1120.869995,8076600
2018-06-11,1118.599976,1155.469971,1118.599976,1152.260010,1152.260010,6963600
2018-06-18,1143.650024,1186.286011,1143.589966,1155.479980,1155.479980,7232300
2018-06-25,1143.599976,1143.910034,1096.010010,1115.650024,1115.650024,7401900
2018-07-02,1099.000000,1140.930054,1093.800049,1140.170044,1140.170044,3959100
2018-07-09,1148.479980,1195.416992,1141.000000,1188.819946,1188.819946,5301200
2018-07-16,1189.390015,1204.500000,1170.599976,1184.910034,1184.910034,6583800
